Activity,Age_Band,Body_Region,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Volleyball,25-34,Hip/thigh,9,,31.75175817394222,0.7777592801493564,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.8012156791761559,0.8345825089541157,10
Volleyball,25-34,Knee,157,,219.45879504959885,0.30993452960715606,,False,estimate < 1200,,4.4212314896088145,0.26552330380060074,10
Volleyball,25-34,Lower leg,63,,111.27111989937593,0.43332683200101413,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.3735552353396288,0.39307450934536914,10
Volleyball,25-34,Ankle,190,,215.36681627625006,0.2705041167188448,,False,estimate < 1200,,4.264792243059295,0.22779038365363904,10
Volleyball,25-34,Foot/toes,83,,144.8484974176737,0.38468910694068065,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.3828273132770073,0.38204818286555786,10
Volleyball,25-34,Multiple/systemic,7,,36.389743952864755,0.8014565943529565,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.9333590322054744,0.8741624694640794,10
Volleyball,25-34,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,25-34,Not stated/other,1,,10.141870000000004,1.0000000000000004,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2680993901174341,1.1241394841964796,10
Volleyball,35-44,Head/face,49,,114.09562049285879,0.5131775214978755,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.587220233009061,0.45924524590100907,10
Volleyball,35-44,Neck,13,,74.94438008253326,0.8719381139586209,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.691564029029003,0.8913315601522396,10
Volleyball,35-44,Shoulder/upper arm,46,,118.56458787190027,0.5158695893848287,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.9104678649043803,0.48428568345327516,10
Volleyball,35-44,Elbow/forearm,24,,84.68903988167908,0.7245228385266678,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.8891664432444193,0.7035345190150598,10
Volleyball,35-44,Wrist/hand,84,,172.74081301837788,0.4019330038921699,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.054065609640099,0.33472454766415766,10
Volleyball,35-44,Trunk/spine,71,,155.2640722586704,0.466352011740344,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.025445014710366,0.4296406706821893,10
Volleyball,35-44,Hip/thigh,6,,23.60762877502791,0.7863309488456465,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.9458670512069851,0.8967493643818766,10
Volleyball,35-44,Knee,82,,165.6569245168616,0.395069981979365,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.97042445390968,0.3374006337283886,10
Volleyball,35-44,Lower leg,63,,140.1938695592748,0.48283102324039234,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.560163806903381,0.44702783447057864,10
Volleyball,35-44,Ankle,99,,175.59087727893353,0.37243712093552067,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.6829705126604635,0.3430950032061508,10
Volleyball,35-44,Foot/toes,53,,98.9631656504525,0.529389119959677,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.450664360497192,0.52540249281516,10
Volleyball,35-44,Multiple/systemic,5,,20.76225496963142,0.931830073911386,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.8355141355532355,1.0673429428458772,10
Volleyball,35-44,Internal/systemic,1,,5.49889,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.22947033503521375,1.187789538707576,10
Volleyball,35-44,Not stated/other,1,,2.7587000000000006,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.11477906061306664,1.184257570030789,10
Volleyball,45-54,Head/face,29,,85.79864498627082,0.6636899032936775,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.857743165232271,0.590183801722251,10
Volleyball,45-54,Neck,4,,20.335214328297642,0.8236955420170481,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.5252094635296627,0.9703209477354815,10
Volleyball,45-54,Shoulder/upper arm,43,,128.00449684530557,0.5849969942050568,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.146463910781431,0.5129648031590882,10
Volleyball,45-54,Elbow/forearm,10,,47.798702852705375,0.871469887850913,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.047315501909627,0.8726129420753336,10
Volleyball,45-54,Wrist/hand,58,,113.02992317407752,0.5056016938186136,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.146882511274952,0.4318550024155138,10
Volleyball,45-54,Trunk/spine,41,,102.73260311646277,0.5754782732709341,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.621465915737291,0.49458185079362554,10
Volleyball,45-54,Hip/thigh,4,,20.213431822321205,0.7873736149707719,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.462941233764192,0.8950259739584365,10
Volleyball,45-54,Knee,54,,135.28965374892164,0.4439994861582064,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.671417600310837,0.3954225763192571,10
Volleyball,45-54,Lower leg,33,,93.70924574090884,0.6269313836168474,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.910776138501044,0.6210835611165316,10
Volleyball,45-54,Ankle,38,,90.74721440594354,0.6153507875405748,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.668797321497879,0.6037377645469962,10
Volleyball,45-54,Foot/toes,17,,61.37776787757341,0.6216948382012596,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.067368927528812,0.6470646765334578,10
Volleyball,45-54,Multiple/systemic,3,,14.862290000000005,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1179444172434871,1.1814148754787748,10
Volleyball,45-54,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,45-54,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,55-64,Head/face,26,,82.2168043254643,0.6553516285105802,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,9.48491523293766,0.6513489277064939,10
Volleyball,55-64,Neck,4,,15.812677281817338,0.7998464960321654,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.313095211066603,1.0080015648513114,10
Volleyball,55-64,Shoulder/upper arm,13,,50.2579651495184,0.7417442580311663,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.152804175695461,0.782327944085363,10
Volleyball,55-64,Elbow/forearm,11,,59.871639749212264,0.8596300081080726,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.704004665849217,0.8292608845191928,10
Volleyball,55-64,Wrist/hand,42,,103.28440428158085,0.5511644227734376,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,10.856418889950591,0.49911368452802735,10
Volleyball,55-64,Trunk/spine,22,,77.0956568274599,0.698340409017377,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.691664321902289,0.6782763324281122,10
Volleyball,55-64,Hip/thigh,6,,45.90416,0.9999999999999999,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.7083531447665,1.071334883027063,10
Volleyball,55-64,Knee,18,,56.74659147318137,0.7256674396055784,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.8562629831491195,0.7553561710863815,10
Volleyball,55-64,Lower leg,8,,32.50187666666667,0.9039259175824763,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.97777527765494,0.953083833308341,10
Volleyball,55-64,Ankle,13,,49.13822297926136,0.8240357306238338,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.120326691395896,0.8842349140634669,10
Volleyball,55-64,Foot/toes,10,,36.03665209631944,0.8918852948833214,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.593624745722001,0.9794596264623777,10
Volleyball,55-64,Multiple/systemic,2,,10.1995,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4691068088271098,1.240911893624694,10
Volleyball,55-64,Internal/systemic,1,,10.806560000000005,1.0000000000000004,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.5847333228316365,1.263383436687736,10
Volleyball,55-64,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,65-74,Head/face,17,,58.47194681597534,0.7266047378963554,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.275816029430567,0.6775648703501239,10
Volleyball,65-74,Neck,1,,5.181709999999998,0.9999999999999996,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4677849818949409,1.3697508045800135,10
Volleyball,65-74,Shoulder/upper arm,10,,53.94955381066107,0.8713412258711355,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.905054105306242,0.92978814953597,10
Volleyball,65-74,Elbow/forearm,3,,10.457680000000002,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.7636231779957035,1.2778965742416875,10
Volleyball,65-74,Wrist/hand,21,,76.83002956847874,0.7802533874538872,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,12.969554043507877,0.6369156696263957,10
Volleyball,65-74,Trunk/spine,17,,80.08853960860066,0.6611558576315415,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,13.612492600345336,0.5434046622271257,10
Volleyball,65-74,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,65-74,Knee,3,,14.895980000000003,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.893605493773622,1.263965131755376,10
Volleyball,65-74,Lower leg,5,,16.70476235670755,0.7484276235643382,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.621548560860272,1.001265507499891,10
Volleyball,65-74,Ankle,3,,20.962970000000002,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.4961736967754256,1.2678266151658268,10
Volleyball,65-74,Foot/toes,5,,24.62710566473611,0.9456019413702476,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.017076478965578,1.117204666253865,10
Volleyball,65-74,Multiple/systemic,5,,20.708945144730937,0.9539103400548485,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.324599602758555,1.1860111231478088,10
Volleyball,65-74,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,65-74,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,75+,Head/face,21,,82.87050127092775,0.7257551242488213,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,24.00025730209227,0.5598261326079185,10
Volleyball,75+,Neck,1,,5.0929800000000025,1.0000000000000004,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.7567203403108658,1.4416766503269898,10
Volleyball,75+,Shoulder/upper arm,6,,25.83873915810791,0.9457346952275368,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,10.280165744912564,1.002178878484955,10
Volleyball,75+,Elbow/forearm,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,75+,Wrist/hand,10,,34.34485152829221,0.8757431616974424,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,13.965400169469161,0.9484525768097343,10
Volleyball,75+,Trunk/spine,10,,35.5426746282448,0.8549802490909555,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,14.511552707731992,0.9297517073527473,10
Volleyball,75+,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,75+,Knee,2,,9.21696,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.5359110765070545,1.310762336401343,10
Volleyball,75+,Lower leg,2,,6.646749999999999,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.5149537646160223,1.4085017701336782,10
Volleyball,75+,Ankle,1,,1.73778,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.9371471025396448,1.4363493981881694,10
Volleyball,75+,Foot/toes,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,75+,Multiple/systemic,4,,21.356270000000002,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,9.891082177736886,1.2335749222777066,10
Volleyball,75+,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Volleyball,75+,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Snow sports,0-4,Head/face,19,,59.77751328271199,0.6457632182547075,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,22.266555295283403,0.5727603100036136,10
Snow sports,0-4,Neck,1,,0.75201,0.9999999999999999,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.48212621774868175,1.5265869764719704,10
Snow sports,0-4,Shoulder/upper arm,4,,6.346197940404546,0.9469817116174807,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.9785107270149873,1.413620815145032,10
Snow sports,0-4,Elbow/forearm,4,,7.341589999999999,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.247205804059732,1.3775190028457784,10
Snow sports,0-4,Wrist/hand,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Snow sports,0-4,Trunk/spine,1,,5.64501,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.5711902042471086,1.506373565965054,10
Snow sports,0-4,Hip/thigh,3,,7.392840000000001,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.5406447411384825,1.4624823620028582,10
Snow sports,0-4,Knee,5,,6.745311515748372,0.9558990939924087,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.871192607432698,1.306288905694599,10
Snow sports,0-4,Lower leg,20,,94.12437785810846,0.9222896201396701,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,24.74560318685478,0.57736129539271,10
Snow sports,0-4,Ankle,1,,0.48516000000000004,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.3292408319933506,1.6158949476838924,10
Snow sports,0-4,Foot/toes,1,,8.1152,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.2587701986687625,1.5430122912930773,10
Snow sports,0-4,Multiple/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Snow sports,0-4,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Snow sports,0-4,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Snow sports,5-9,Head/face,156,,406.9229738669589,0.5971621852685499,,False,"estimate < 1200; CV bound outside [0, 0.33]",,8.171697736815215,0.2827405877162559,10
Snow sports,5-9,Neck,15,,30.68771105154143,0.8598856553016767,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.4145832951592785,0.9345456198997723,10
Snow sports,5-9,Shoulder/upper arm,37,,130.0805603892828,0.7400290104531652,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.5399216193495215,0.6089483727802669,10
Snow sports,5-9,Elbow/forearm,50,,122.9441167896775,0.6816758417196457,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.4590931824856055,0.5829247203541916,10
Snow sports,5-9,Wrist/hand,46,,111.26617417230045,0.6391221832726803,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.635042248055906,0.6277261295510026,10
Snow sports,5-9,Trunk/spine,54,,146.2262737854589,0.6346204212430608,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.898983546089944,0.5012915499902044,10
Snow sports,5-9,Hip/thigh,37,,135.25371207160123,0.8109657066651231,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.442756197290978,0.6280606018809501,10
