Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Football,35-39,780,3700.0,550.7628607484595,0.14760738920436944,3700.0,True,passes conservative screen,1.3,0.19117730129516877,0.15231220284751765,9
Football,40-44,494,2400.0,443.4555100629002,0.18570242194053665,2400.0,True,passes conservative screen,0.8,0.14558104332873964,0.18122881915955436,9
Football,45-49,266,1300.0,300.9330523419391,0.22994856615952633,1300.0,True,passes conservative screen,0.4,0.10269053893954433,0.23326316805484248,9
Football,50-54,200,,261.2356668891463,0.2597751503795109,,False,estimate < 1200,,0.08772493347856797,0.25932423284224254,9
Football,55-59,140,,226.7466552332404,0.34804176731644637,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.0757946198155525,0.3458468110803215,9
Football,60-64,92,,184.3079655802331,0.3876764667866279,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.06071605081452305,0.3796503197674312,9
Football,65-69,64,,156.0697793308271,0.4604246468853149,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.05259100022084796,0.46121784144109085,9
Football,70-74,33,,120.10762632701883,0.5954713650352368,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.040188929208423235,0.5923135307675987,9
Football,75-79,20,,61.46061295584549,0.5918495156805382,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.021800723150338035,0.6240799498269922,9
Football,80+,12,,67.71697066093654,0.9387397268932419,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.02301819295106387,0.9485796923711208,9
Soccer,0-4,726,1700.0,416.13587750112924,0.25118826086299173,1700.0,True,passes conservative screen,0.8,0.1448948727805965,0.18376430282235362,9
Soccer,5-9,8014,22200.0,4480.7718595137885,0.2017363524144269,22200.0,True,passes conservative screen,10.6,1.0400556046451197,0.09838566952733326,9
Soccer,10-14,25929,74100.0,12073.489829294022,0.16288057979496517,74100.0,True,passes conservative screen,35.3,1.5898655301847513,0.045065151386004636,9
Soccer,15-19,18165,59700.0,7966.313848789351,0.13344193386942396,59700.0,True,passes conservative screen,28.4,1.0157155415624777,0.035747935643775444,9
Soccer,20-24,4140,17900.0,2509.832442584764,0.1404419695538245,17900.0,True,passes conservative screen,8.5,0.9337474713548455,0.10978059394859575,9
Soccer,25-29,2550,10400.0,1588.9094059751872,0.15210280145636834,10400.0,True,passes conservative screen,5.0,0.624205095041217,0.125547867715141,9
